"iso","rcp","ssp","model","period","year_center","TT","flextotal","rawtotal","f2mort","f2total"
"CAN","rcp85","SSP2","high","2020_2039",2039,1.85208274087209,-73.003424586401,-20.0862625090871,NA,NA
"CAN","rcp85","SSP2","high","2040_2059",2059,2.62594060800018,-79.9402660446233,-40.980776635524,NA,NA
"CAN","rcp85","SSP2","high","2060_2079",2079,3.43971381022457,-77.7146291097511,-55.881877177929,NA,NA
"CAN","rcp85","SSP2","high","2080_2094",2094,4.08586904923053,-68.865785775596,-57.3647244790936,NA,NA
"CAN","rcp85","SSP2","high","2095_2100",2100,4.31361880780999,-63.4276543497428,-53.3819572227065,NA,NA
"CCK","rcp85","SSP2","high","2020_2039",2039,1.85208274087209,-27.1507062633985,-4.73676501515437,NA,NA
"CCK","rcp85","SSP2","high","2040_2059",2059,2.62594060800018,-30.5260238724424,-11.3023099947792,NA,NA
"CCK","rcp85","SSP2","high","2060_2079",2079,3.43971381022457,-32.6548065977623,-18.5803294941524,NA,NA
"CCK","rcp85","SSP2","high","2080_2094",2094,4.08586904923053,-33.2563371121462,-27.569123009109,NA,NA
"CCK","rcp85","SSP2","high","2095_2100",2100,4.31361880780999,-32.4661419394549,-33.2679432498273,NA,NA
"CHE","rcp85","SSP2","high","2020_2039",2039,1.85208274087209,-29.620031504474,-10.9871346661447,NA,NA
"CHE","rcp85","SSP2","high","2040_2059",2059,2.62594060800018,-22.1603049861336,-19.1457051199574,NA,NA
"CHE","rcp85","SSP2","high","2060_2079",2079,3.43971381022457,-7.05578365584045,-12.4737739373893,NA,NA
"CHE","rcp85","SSP2","high","2080_2094",2094,4.08586904923053,8.13739461021417,7.52594872494041,NA,NA
"CHE","rcp85","SSP2","high","2095_2100",2100,4.31361880780999,13.617742441057,24.1114779979099,NA,NA
"CHL","rcp85","SSP2","high","2020_2039",2039,1.85208274087209,2.1115480393441,-2.84818600432262,NA,NA
"CHL","rcp85","SSP2","high","2040_2059",2059,2.62594060800018,3.57302007045957,2.82413487600647,NA,NA
"CHL","rcp85","SSP2","high","2060_2079",2079,3.43971381022457,5.27006217256641,12.4500737856308,NA,NA
"CHL","rcp85","SSP2","high","2080_2094",2094,4.08586904923053,6.57693703022809,19.715227659634,NA,NA
"CHL","rcp85","SSP2","high","2095_2100",2100,4.31361880780999,6.85594539302206,23.6291033667338,NA,NA
"CHN","rcp85","SSP2","high","2020_2039",2039,1.85208274087209,12.7933270453613,1.84997470271507,NA,NA
"CHN","rcp85","SSP2","high","2040_2059",2059,2.62594060800018,16.5887870454041,10.9364939275626,NA,NA
"CHN","rcp85","SSP2","high","2060_2079",2079,3.43971381022457,21.7384064387973,22.2921239756212,NA,NA
"CHN","rcp85","SSP2","high","2080_2094",2094,4.08586904923053,25.8757621893578,33.6424754407229,NA,NA
"CHN","rcp85","SSP2","high","2095_2100",2100,4.31361880780999,26.8887536239155,39.8233975039546,-6.4,3.4
"CIV","rcp85","SSP2","high","2020_2039",2039,1.85208274087209,3.65290568827638,2.28917240501426,NA,NA
"CIV","rcp85","SSP2","high","2040_2059",2059,2.62594060800018,6.52314671307826,1.25118500026227,NA,NA
"CIV","rcp85","SSP2","high","2060_2079",2079,3.43971381022457,9.32696198764529,2.50947649005362,NA,NA
"CIV","rcp85","SSP2","high","2080_2094",2094,4.08586904923053,11.2659978461999,5.82282738727737,NA,NA
"CIV","rcp85","SSP2","high","2095_2100",2100,4.31361880780999,11.4807991427499,8.70020698838839,NA,NA
"CMR","rcp85","SSP2","high","2020_2039",2039,1.85208274087209,-0.0408715774455515,1.46440526581417,NA,NA
"CMR","rcp85","SSP2","high","2040_2059",2059,2.62594060800018,3.41683667379657,1.83949615215095,NA,NA
"CMR","rcp85","SSP2","high","2060_2079",2079,3.43971381022457,6.61822187488219,1.65557931009943,NA,NA
"CMR","rcp85","SSP2","high","2080_2094",2094,4.08586904923053,8.63885703330734,3.07925871198255,NA,NA
"CMR","rcp85","SSP2","high","2095_2100",2100,4.31361880780999,8.8684276448305,4.5954812741661,NA,NA
"COD","rcp85","SSP2","high","2020_2039",2039,1.85208274087209,-8.00878302656927,1.40697647792427,NA,NA
"COD","rcp85","SSP2","high","2040_2059",2059,2.62594060800018,-1.4186338698835,1.97583033170486,NA,NA
"COD","rcp85","SSP2","high","2060_2079",2079,3.43971381022457,3.21874670473502,2.26589465603054,NA,NA
"COD","rcp85","SSP2","high","2080_2094",2094,4.08586904923053,5.73446811976538,5.04883650031947,NA,NA
"COD","rcp85","SSP2","high","2095_2100",2100,4.31361880780999,6.11477809964593,7.92960942916034,20,20.5
"COG","rcp85","SSP2","high","2020_2039",2039,1.85208274087209,-14.0940153829681,-2.25562814072869,NA,NA
"COG","rcp85","SSP2","high","2040_2059",2059,2.62594060800018,-11.8460308397915,-5.08812552767087,NA,NA
"COG","rcp85","SSP2","high","2060_2079",2079,3.43971381022457,-8.71909023255475,-8.22153453921792,NA,NA
"COG","rcp85","SSP2","high","2080_2094",2094,4.08586904923053,-5.98129746771335,-10.6037788617114,NA,NA
"COG","rcp85","SSP2","high","2095_2100",2100,4.31361880780999,-4.85739928132454,-10.535513233175,NA,NA
"COK","rcp85","SSP2","high","2020_2039",2039,1.85208274087209,-15.2507484749103,-4.31201386240202,NA,NA
"COK","rcp85","SSP2","high","2040_2059",2059,2.62594060800018,-17.1466886518898,-7.83808058037016,NA,NA
"COK","rcp85","SSP2","high","2060_2079",2079,3.43971381022457,-18.3424415258693,-9.46236106727929,NA,NA
"COK","rcp85","SSP2","high","2080_2094",2094,4.08586904923053,-18.6803255178946,-12.3257734434739,NA,NA
"COK","rcp85","SSP2","high","2095_2100",2100,4.31361880780999,-18.2364675716406,-15.0175979916227,NA,NA
"COL","rcp85","SSP2","high","2020_2039",2039,1.85208274087209,-17.8117035222837,-5.79614516236451,NA,NA
"COL","rcp85","SSP2","high","2040_2059",2059,2.62594060800018,-19.110631947761,-9.87410803294359,NA,NA
"COL","rcp85","SSP2","high","2060_2079",2079,3.43971381022457,-18.9348739413205,-10.164801508322,NA,NA
"COL","rcp85","SSP2","high","2080_2094",2094,4.08586904923053,-17.9201609121819,-9.56626195478156,NA,NA
"COL","rcp85","SSP2","high","2095_2100",2100,4.31361880780999,-16.9911452016293,-10.6720419516685,NA,NA
"COM","rcp85","SSP2","high","2020_2039",2039,1.85208274087209,-10.6804374379661,-0.529065317218553,NA,NA
"COM","rcp85","SSP2","high","2040_2059",2059,2.62594060800018,-8.68892299108926,-2.83403906236641,NA,NA
"COM","rcp85","SSP2","high","2060_2079",2079,3.43971381022457,-6.52283998977154,-6.38973960034546,NA,NA
"COM","rcp85","SSP2","high","2080_2094",2094,4.08586904923053,-5.00275920920121,-8.98412402224952,NA,NA
"COM","rcp85","SSP2","high","2095_2100",2100,4.31361880780999,-4.30351765727059,-9.96492543550765,NA,NA
"CPV","rcp85","SSP2","high","2020_2039",2039,1.85208274087209,-26.5337610600033,-4.71674673884415,NA,NA
"CPV","rcp85","SSP2","high","2040_2059",2059,2.62594060800018,-28.7334929576884,-10.3966553302853,NA,NA
"CPV","rcp85","SSP2","high","2060_2079",2079,3.43971381022457,-29.6025102305563,-19.2555127497847,NA,NA
"CPV","rcp85","SSP2","high","2080_2094",2094,4.08586904923053,-28.8014590161989,-22.8099418474186,NA,NA
"CPV","rcp85","SSP2","high","2095_2100",2100,4.31361880780999,-27.3656136010469,-25.489202575273,NA,NA
"CRI","rcp85","SSP2","high","2020_2039",2039,1.85208274087209,-39.5129170360266,-5.72896248974473,NA,NA
"CRI","rcp85","SSP2","high","2040_2059",2059,2.62594060800018,-46.6663608185115,-13.5312454424309,NA,NA
"CRI","rcp85","SSP2","high","2060_2079",2079,3.43971381022457,-51.877967748507,-28.6369242769919,NA,NA
"CRI","rcp85","SSP2","high","2080_2094",2094,4.08586904923053,-53.6720643137389,-44.2418979577035,NA,NA
"CRI","rcp85","SSP2","high","2095_2100",2100,4.31361880780999,-52.7190300444482,-54.4723271446451,NA,NA
"CUB","rcp85","SSP2","high","2020_2039",2039,1.85208274087209,-33.5618481050575,-3.7832557004131,NA,NA
"CUB","rcp85","SSP2","high","2040_2059",2059,2.62594060800018,-37.1202252443909,-12.2186904780736,NA,NA
"CUB","rcp85","SSP2","high","2060_2079",2079,3.43971381022457,-37.6728441036076,-19.2167597906624,NA,NA
"CUB","rcp85","SSP2","high","2080_2094",2094,4.08586904923053,-36.4428792788379,-23.7184995421608,NA,NA
"CUB","rcp85","SSP2","high","2095_2100",2100,4.31361880780999,-34.6486518515679,-23.9123334828324,NA,NA
"CUW","rcp85","SSP2","high","2020_2039",2039,1.85208274087209,3.05935305904973,4.24304805427571,NA,NA
"CUW","rcp85","SSP2","high","2040_2059",2059,2.62594060800018,8.88490561924811,7.53107627769631,NA,NA
"CUW","rcp85","SSP2","high","2060_2079",2079,3.43971381022457,15.6299101143075,14.7317878173139,NA,NA
"CUW","rcp85","SSP2","high","2080_2094",2094,4.08586904923053,20.8711345000085,23.6514571285956,NA,NA
"CUW","rcp85","SSP2","high","2095_2100",2100,4.31361880780999,22.079625833607,30.9244609015859,NA,NA
"CXR","rcp85","SSP2","high","2020_2039",2039,1.85208274087209,-16.2438381066831,-5.22100670885053,NA,NA
"CXR","rcp85","SSP2","high","2040_2059",2059,2.62594060800018,-18.2632372408683,-9.19929262777422,NA,NA
"CXR","rcp85","SSP2","high","2060_2079",2079,3.43971381022457,-19.5368544113037,-8.75098829118865,NA,NA
"CXR","rcp85","SSP2","high","2080_2094",2094,4.08586904923053,-19.8967405159476,-9.1659213590662,NA,NA
"CXR","rcp85","SSP2","high","2095_2100",2100,4.31361880780999,-19.4239797218356,-11.7673406094856,NA,NA
"CYM","rcp85","SSP2","high","2020_2039",2039,1.85208274087209,-8.59229626486452,0.610644276719838,NA,NA
"CYM","rcp85","SSP2","high","2040_2059",2059,2.62594060800018,-6.80303398556052,-0.705037894153144,NA,NA
"CYM","rcp85","SSP2","high","2060_2079",2079,3.43971381022457,-4.06308464416879,-1.46947682323304,NA,NA
"CYM","rcp85","SSP2","high","2080_2094",2094,4.08586904923053,-1.53862867825042,-0.913862696690428,NA,NA
"CYM","rcp85","SSP2","high","2095_2100",2100,4.31361880780999,-0.607665184227751,0.592034135460146,NA,NA
"CYP","rcp85","SSP2","high","2020_2039",2039,1.85208274087209,12.2194649283558,2.54866067227635,NA,NA
"CYP","rcp85","SSP2","high","2040_2059",2059,2.62594060800018,16.8778963025629,9.10602664536994,NA,NA
"CYP","rcp85","SSP2","high","2060_2079",2079,3.43971381022457,20.9873848067025,19.4927646169995,NA,NA
"CYP","rcp85","SSP2","high","2080_2094",2094,4.08586904923053,23.3562429859586,28.6666596434236,NA,NA
"CYP","rcp85","SSP2","high","2095_2100",2100,4.31361880780999,23.5308406534139,32.8084935397129,NA,NA
"CZE","rcp85","SSP2","high","2020_2039",2039,1.85208274087209,-25.5658583845056,-8.12945080861161,NA,NA
"CZE","rcp85","SSP2","high","2040_2059",2059,2.62594060800018,-18.4187163616054,-11.5498303850854,NA,NA
"CZE","rcp85","SSP2","high","2060_2079",2079,3.43971381022457,-6.95478811437205,-2.56221415300165,NA,NA
"CZE","rcp85","SSP2","high","2080_2094",2094,4.08586904923053,4.25915591929481,18.4410383416767,NA,NA
"CZE","rcp85","SSP2","high","2095_2100",2100,4.31361880780999,8.3239519169303,34.426118680214,NA,NA
"DEU","rcp85","SSP2","high","2020_2039",2039,1.85208274087209,-25.99712047586,-8.94521250283375,NA,NA
"DEU","rcp85","SSP2","high","2040_2059",2059,2.62594060800018,-17.7472813449566,-14.6694306700932,NA,NA
"DEU","rcp85","SSP2","high","2060_2079",2079,3.43971381022457,-2.10318864096825,-5.98822593896911,NA,NA
"DEU","rcp85","SSP2","high","2080_2094",2094,4.08586904923053,13.5510482225429,14.7216822414864,NA,NA
"DEU","rcp85","SSP2","high","2095_2100",2100,4.31361880780999,19.1294344943568,31.8401107202028,-64.3,-12.8
"DJI","rcp85","SSP2","high","2020_2039",2039,1.85208274087209,61.1411960672238,15.8703503857751,NA,NA
"DJI","rcp85","SSP2","high","2040_2059",2059,2.62594060800018,63.3801479974686,24.4685634984728,NA,NA
"DJI","rcp85","SSP2","high","2060_2079",2079,3.43971381022457,65.9937641017013,36.6147641141075,NA,NA
"DJI","rcp85","SSP2","high","2080_2094",2094,4.08586904923053,66.9080279986786,46.071231710871,NA,NA
"DJI","rcp85","SSP2","high","2095_2100",2100,4.31361880780999,64.7810581224466,54.443386243979,NA,NA
"DMA","rcp85","SSP2","high","2020_2039",2039,1.85208274087209,-34.0414306115031,-5.49419378248661,NA,NA
"DMA","rcp85","SSP2","high","2040_2059",2059,2.62594060800018,-38.2733877628876,-13.9010929000476,NA,NA
"DMA","rcp85","SSP2","high","2060_2079",2079,3.43971381022457,-40.9424462776678,-26.6457232133889,NA,NA
"DMA","rcp85","SSP2","high","2080_2094",2094,4.08586904923053,-41.6966422910247,-38.3551481549196,NA,NA
"DMA","rcp85","SSP2","high","2095_2100",2100,4.31361880780999,-40.7058999507164,-46.7678187947738,NA,NA
"DNK","rcp85","SSP2","high","2020_2039",2039,1.85208274087209,-40.1894050732782,-10.7359123562476,NA,NA
"DNK","rcp85","SSP2","high","2040_2059",2059,2.62594060800018,-40.0352962326984,-21.44325024034,NA,NA
"DNK","rcp85","SSP2","high","2060_2079",2079,3.43971381022457,-32.9559895574668,-24.7634488885344,NA,NA
"DNK","rcp85","SSP2","high","2080_2094",2094,4.08586904923053,-23.8571363404815,-17.5734059881715,NA,NA
"DNK","rcp85","SSP2","high","2095_2100",2100,4.31361880780999,-19.7834081012925,-8.78385154925809,NA,NA
"DOM","rcp85","SSP2","high","2020_2039",2039,1.85208274087209,-27.8725028003365,-3.14095920526873,NA,NA
"DOM","rcp85","SSP2","high","2040_2059",2059,2.62594060800018,-32.2999816070804,-9.88808078677888,NA,NA
"DOM","rcp85","SSP2","high","2060_2079",2079,3.43971381022457,-35.4180146415825,-20.7050943766077,NA,NA
"DOM","rcp85","SSP2","high","2080_2094",2094,4.08586904923053,-36.6009408953605,-30.7585224145595,NA,NA
"DOM","rcp85","SSP2","high","2095_2100",2100,4.31361880780999,-35.9381241355447,-35.6085545247607,NA,NA
"DZA","rcp85","SSP2","high","2020_2039",2039,1.85208274087209,21.8511592515805,1.34532744260346,NA,NA
"DZA","rcp85","SSP2","high","2040_2059",2059,2.62594060800018,33.1123454262891,9.85429891012329,NA,NA
"DZA","rcp85","SSP2","high","2060_2079",2079,3.43971381022457,42.6629092299726,29.2365587431788,NA,NA
"DZA","rcp85","SSP2","high","2080_2094",2094,4.08586904923053,48.4155139391752,51.6791488658899,NA,NA
"DZA","rcp85","SSP2","high","2095_2100",2100,4.31361880780999,48.7075768054804,62.7380407028839,NA,NA
"ECU","rcp85","SSP2","high","2020_2039",2039,1.85208274087209,-13.1934678341645,-3.92821402862536,NA,NA
"ECU","rcp85","SSP2","high","2040_2059",2059,2.62594060800018,-12.2394869812074,-6.54196980950662,NA,NA
"ECU","rcp85","SSP2","high","2060_2079",2079,3.43971381022457,-9.95316282710258,-4.41449870551989,NA,NA
"ECU","rcp85","SSP2","high","2080_2094",2094,4.08586904923053,-7.69493952448338,0.145977858528223,NA,NA
"ECU","rcp85","SSP2","high","2095_2100",2100,4.31361880780999,-6.66454897950558,2.55902513181375,NA,NA
"EGY","rcp85","SSP2","high","2020_2039",2039,1.85208274087209,11.5481006698931,4.26591921479279,NA,NA
"EGY","rcp85","SSP2","high","2040_2059",2059,2.62594060800018,15.7217857478572,8.67879829333023,NA,NA
"EGY","rcp85","SSP2","high","2060_2079",2079,3.43971381022457,20.3090288958956,16.8208480640173,NA,NA
"EGY","rcp85","SSP2","high","2080_2094",2094,4.08586904923053,23.6918579414752,24.787782804592,NA,NA
"EGY","rcp85","SSP2","high","2095_2100",2100,4.31361880780999,24.1626863009797,28.2390279881504,NA,NA
"ERI","rcp85","SSP2","high","2020_2039",2039,1.85208274087209,-2.75622954224942,0.493283892610156,NA,NA
"ERI","rcp85","SSP2","high","2040_2059",2059,2.62594060800018,6.50873634599653,5.19964353618353,NA,NA
"ERI","rcp85","SSP2","high","2060_2079",2079,3.43971381022457,13.712122236979,16.1353379966962,NA,NA
"ERI","rcp85","SSP2","high","2080_2094",2094,4.08586904923053,16.498918608998,22.8906326680465,NA,NA
"ERI","rcp85","SSP2","high","2095_2100",2100,4.31361880780999,15.9041711965203,25.1607304631541,NA,NA
"ESH","rcp85","SSP2","high","2020_2039",2039,1.85208274087209,-14.572044544024,-3.56242865335749,NA,NA
"ESH","rcp85","SSP2","high","2040_2059",2059,2.62594060800018,-16.3836098763105,-6.09298275728284,NA,NA
"ESH","rcp85","SSP2","high","2060_2079",2079,3.43971381022457,-17.5261480731547,-9.59815837778802,NA,NA
"ESH","rcp85","SSP2","high","2080_2094",2094,4.08586904923053,-17.8489950407909,-14.2534061187823,NA,NA
"ESH","rcp85","SSP2","high","2095_2100",2100,4.31361880780999,-17.4248900790054,-17.0000158468605,NA,NA
"ESP","rcp85","SSP2","high","2020_2039",2039,1.85208274087209,22.9528825121091,1.3246824475787,NA,NA
"ESP","rcp85","SSP2","high","2040_2059",2059,2.62594060800018,32.8750725853706,10.1401547322197,NA,NA
"ESP","rcp85","SSP2","high","2060_2079",2079,3.43971381022457,41.6814231788524,25.2916110100123,NA,NA
"ESP","rcp85","SSP2","high","2080_2094",2094,4.08586904923053,47.3487551329492,40.0374606670641,NA,NA
"ESP","rcp85","SSP2","high","2095_2100",2100,4.31361880780999,47.8772079626613,48.7941677372048,NA,NA
"EST","rcp85","SSP2","high","2020_2039",2039,1.85208274087209,-66.4614162189639,-17.5998056175038,NA,NA
"EST","rcp85","SSP2","high","2040_2059",2059,2.62594060800018,-67.3049490725813,-37.0181242154165,NA,NA
"EST","rcp85","SSP2","high","2060_2079",2079,3.43971381022457,-64.5442238294983,-49.4091415012463,NA,NA
"EST","rcp85","SSP2","high","2080_2094",2094,4.08586904923053,-59.021792454374,-48.6550707977874,NA,NA
"EST","rcp85","SSP2","high","2095_2100",2100,4.31361880780999,-55.361371447372,-42.8623564525639,NA,NA
"ETH","rcp85","SSP2","high","2020_2039",2039,1.85208274087209,-26.4152253813566,-9.81886530138632,NA,NA
"ETH","rcp85","SSP2","high","2040_2059",2059,2.62594060800018,-23.5058074167796,-16.2856452225966,NA,NA
"ETH","rcp85","SSP2","high","2060_2079",2079,3.43971381022457,-19.3694246058201,-19.2337222133912,NA,NA
"ETH","rcp85","SSP2","high","2080_2094",2094,4.08586904923053,-16.0419580359067,-10.6958552961056,NA,NA
"ETH","rcp85","SSP2","high","2095_2100",2100,4.31361880780999,-14.2344946009708,-3.29836357525632,NA,NA
"FIN","rcp85","SSP2","high","2020_2039",2039,1.85208274087209,-129.615391006178,-37.5755595756598,NA,NA
"FIN","rcp85","SSP2","high","2040_2059",2059,2.62594060800018,-148.196303981229,-75.5705060370757,NA,NA
"FIN","rcp85","SSP2","high","2060_2079",2079,3.43971381022457,-154.491663849462,-109.678737094327,NA,NA
"FIN","rcp85","SSP2","high","2080_2094",2094,4.08586904923053,-150.317116762679,-127.646475914083,NA,NA
"FIN","rcp85","SSP2","high","2095_2100",2100,4.31361880780999,-144.574859460363,-133.452586309728,NA,NA
"FJI","rcp85","SSP2","high","2020_2039",2039,1.85208274087209,-29.5231288327636,-4.76528364270251,NA,NA
"FJI","rcp85","SSP2","high","2040_2059",2059,2.62594060800018,-31.6967137162812,-12.5825169127011,NA,NA
"FJI","rcp85","SSP2","high","2060_2079",2079,3.43971381022457,-31.2121289683949,-21.1213254969553,NA,NA
"FJI","rcp85","SSP2","high","2080_2094",2094,4.08586904923053,-29.5575885486168,-29.4640531913247,NA,NA
"FJI","rcp85","SSP2","high","2095_2100",2100,4.31361880780999,-27.6692138919927,-33.7895092588154,NA,NA
"FLK","rcp85","SSP2","high","2020_2039",2039,1.85208274087209,-55.0408270611066,-6.17418525312969,NA,NA
"FLK","rcp85","SSP2","high","2040_2059",2059,2.62594060800018,-61.8833848804477,-18.3898396308705,NA,NA
"FLK","rcp85","SSP2","high","2060_2079",2079,3.43971381022457,-66.1989249242394,-40.5148865754995,NA,NA
"FLK","rcp85","SSP2","high","2080_2094",2094,4.08586904923053,-67.4183680456215,-65.7105068189909,NA,NA
"FLK","rcp85","SSP2","high","2095_2100",2100,4.31361880780999,-65.8164584321012,-77.1476751136289,NA,NA
"FRA","rcp85","SSP2","high","2020_2039",2039,1.85208274087209,14.466465721748,-2.41843642186894,NA,NA
"FRA","rcp85","SSP2","high","2040_2059",2059,2.62594060800018,25.7666072451839,2.44998532180181,NA,NA
"FRA","rcp85","SSP2","high","2060_2079",2079,3.43971381022457,39.4613900777305,18.128884713868,NA,NA
"FRA","rcp85","SSP2","high","2080_2094",2094,4.08586904923053,50.7814344161485,38.8823708568999,NA,NA
"FRA","rcp85","SSP2","high","2095_2100",2100,4.31361880780999,53.6949819481315,53.3456457160738,NA,NA
"FRO","rcp85","SSP2","high","2020_2039",2039,1.85208274087209,-50.5172954411306,-5.36201549415831,NA,NA
"FRO","rcp85","SSP2","high","2040_2059",2059,2.62594060800018,-56.7974974385664,-17.5380085162065,NA,NA
"FRO","rcp85","SSP2","high","2060_2079",2079,3.43971381022457,-60.758364475229,-36.0135145674184,NA,NA
"FRO","rcp85","SSP2","high","2080_2094",2094,4.08586904923053,-61.8775886876173,-56.2597525419305,NA,NA
"FRO","rcp85","SSP2","high","2095_2100",2100,4.31361880780999,-60.4073324276493,-59.5377418996356,NA,NA
"FSM","rcp85","SSP2","high","2020_2039",2039,1.85208274087209,-15.2857005541157,-0.288684664901912,NA,NA
"FSM","rcp85","SSP2","high","2040_2059",2059,2.62594060800018,-15.3996749304608,-3.19732660196249,NA,NA
"FSM","rcp85","SSP2","high","2060_2079",2079,3.43971381022457,-14.4641517568166,-9.22085815127572,NA,NA
"FSM","rcp85","SSP2","high","2080_2094",2094,4.08586904923053,-13.1056557861251,-12.4337655362999,NA,NA
